"NAME","the_geom","ADDRESS1","ADDRESS2","CITY","ZIP","long","lat"
"Takako Tsuji Gallery","POINT (-73.97173794165505 40.762212046489296)","41 E 57th St","","New York",10022,"-73.97173794165505","40.762212046489296"
"Talwar Gallery","POINT (-73.98882748825802 40.7354581457437)","108 E 16th St","Fl 3","New York",10003,"-73.98882748825802","40.7354581457437"
"Tambaran Gallery","POINT (-73.96139898564891 40.77879668705261)","5 E 82nd St","","New York",10028,"-73.96139898564891","40.77879668705261"
"Tang Sarina","POINT (-73.96443413679928 40.774990807616135)","3 E 76th St","","New York",10021,"-73.96443413679928","40.774990807616135"
"Tanya Bonakdar Galery","POINT (-74.00619627853678 40.7471718785601)","521 W 21st St","","New York",10011,"-74.00619627853678","40.7471718785601"
"Tate","POINT (-74.00618826198466 40.74160876928588)","413 W 14th St","Ste 3","New York",10014,"-74.00618826198466","40.74160876928588"
"Tatistcheff Gallery Inc","POINT (-74.00694992343615 40.746593654628896)","529 West 20th Street","6th Floor","New York",10011,"-74.00694992343615","40.746593654628896"
"Team Gallery","POINT (-74.00393729550223 40.75021954194053)","527 W. 26th St.","","New York",10001,"-74.00393729550223","40.75021954194053"
"Teller Susan Gallery","POINT (-73.99746436311553 40.72429065859904)","568 Broadway","","New York",10012,"-73.99746436311553","40.72429065859904"
"Tenri Cultural Institute","POINT (-73.99609362076046 40.73640266876522)","43A W. 13th St.","1st Fl.","New York",10011,"-73.99609362076046","40.73640266876522"
"Thaw E V & Co","POINT (-73.96487147686322 40.77042622615332)","726 Park Ave","# 730","New York",10021,"-73.96487147686322","40.77042622615332"
"The Affordable Art Fair Llc","POINT (-73.99907018734407 40.741281452486206)","216 W 18th St","Ph","New York",10011,"-73.99907018734407","40.741281452486206"
"The Axa Gallery","POINT (-73.98178280268492 40.76169418454769)","787 7th Ave","","New York",10019,"-73.98178280268492","40.76169418454769"
"The Bohen Foundation","POINT (-74.00650280703749 40.74080796161279)","415 W 13th St","","New York",10014,"-74.00650280703749","40.74080796161279"
"The Chinese Art Gallery","POINT (-73.965656949278 40.75795522036082)","1050 2nd Ave","","New York",10022,"-73.965656949278","40.75795522036082"
"The Dollhaus Art Gallery","POINT (-73.96728726366906 40.710901835702906)","37 Broadway","","Brooklyn",11211,"-73.96728726366906","40.710901835702906"
"The Gallery 172","POINT (-73.87491939831187 40.831580396853354)","1620 E 172nd St","","Bronx",10472,"-73.87491939831187","40.831580396853354"
"The Old Print Shop Inc","POINT (-73.98210767882377 40.743741261738705)","150 Lexington Ave","","New York",10016,"-73.98210767882377","40.743741261738705"
"The Phatory Llc","POINT (-73.97947469330362 40.7257216580395)","618 E 9th St","","New York",10009,"-73.97947469330362","40.7257216580395"
"The Q Department","POINT (-74.00036767715117 40.719663113594706)","28 Howard St","","New York",10013,"-74.00036767715117","40.719663113594706"
"The Scene Gallery","POINT (-73.99097517163823 40.721062061560076)","42 Rivington St","","New York",10002,"-73.99097517163823","40.721062061560076"
"Thicket","POINT (-74.00824904575869 40.71858122441153)","10 Leonard St","","New York",10013,"-74.00824904575869","40.71858122441153"
"Think Art Gallery","POINT (-73.99403188876548 40.7546672150301)","336 W 37th St","","New York",10018,"-73.99403188876548","40.7546672150301"
"Thomas & Hirsch","POINT (-74.0022847048919 40.72343124213582)","375 W Broadway","","New York",10012,"-74.0022847048919","40.72343124213582"
"Thomas Erben Gallery","POINT (-74.00429401112444 40.749896437561546)","526 W 26th St","","New York",10001,"-74.00429401112444","40.749896437561546"
"Thomson C Art","POINT (-73.96430989681751 40.774006734867456)","19 E 75th St","","New York",10021,"-73.96430989681751","40.774006734867456"
"Three East Third St Corp","POINT (-73.99127036086344 40.726317169194125)","3 E 3rd St","","New York",10003,"-73.99127036086344","40.726317169194125"
"Throckmorton Fine Arts","POINT (-73.96844689694198 40.76094893064263)","145 E. 57th St.","3rd Fl.","New York",10022,"-73.96844689694198","40.76094893064263"
"Tilton Jack Gallery","POINT (-74.00200057983146 40.72225087144002)","47 Greene St","","New York",10013,"-74.00200057983146","40.72225087144002"
"Time Is Always Now","POINT (-74.00165245526333 40.72303600769511)","476 Broome St.","","New York",10013,"-74.00165245526333","40.72303600769511"
"Tk Oriental Antiques","POINT (-73.97182904482004 40.762345560476284)","41 E 57th St","","New York",10022,"-73.97182904482004","40.762345560476284"
"Tobey Fine Art","POINT (-73.99703668451343 40.72443534760606)","580 Broadway","","New York",10012,"-73.99703668451343","40.72443534760606"
"Ton Ying & Co","POINT (-73.96571787671886 40.758081125504276)","1050 2nd Ave","Rm 87","New York",10022,"-73.96571787671886","40.758081125504276"
"Tonal Motion Inc","POINT (-73.98546138708296 40.752454571078225)","1026 Avenue of the Americas","","New York",10018,"-73.98546138708296","40.752454571078225"
"Tonkonow Leslie","POINT (-74.00615109302096 40.74795821657633)","535 W 22nd St","","New York",10011,"-74.00615109302096","40.74795821657633"
"Tower Art Gallery","POINT (-74.0095084934269 40.70983827872425)","7 Maiden Ln","","New York",10038,"-74.0095084934269","40.70983827872425"
"Traditional Art Gallery Inc","POINT (-73.96585513475492 40.758034786660545)","1050 2nd Ave","","New York",10022,"-73.96585513475492","40.758034786660545"
"Triangle Editions","POINT (-73.9677731620756 40.764710751441086)","111 E 62nd St","","New York",10021,"-73.9677731620756","40.764710751441086"
"Tribes Gallery","POINT (-73.97988408148974 40.72155550779509)","285 E. Third St.","","New York",10009,"-73.97988408148974","40.72155550779509"
"Triple Candie","POINT (-73.9550632174421 40.81374657890127)","461 W 126th St","","New York",10027,"-73.9550632174421","40.81374657890127"
"Triton Collection the","POINT (-74.00704894372035 40.75257911943997)","224 12th Ave","","New York",10001,"-74.00704894372035","40.75257911943997"
"Troubetzkoy Paintings","POINT (-73.97777959495151 40.72422992194957)","366 E 8th St","","New York",10009,"-73.97777959495151","40.72422992194957"
"Tunick David","POINT (-73.96849022604967 40.76833078347223)","19 East 66th Street","","New York",10065,"-73.96849022604967","40.76833078347223"
"Turkana Gallery","POINT (-74.01245254988984 40.709767780555694)","125 Cedar St","","New York",10006,"-74.01245254988984","40.709767780555694"
"Ubu Gallery","POINT (-73.96124389562185 40.75904777703154)","416 EAST 59 STREET","","New York",10022,"-73.96124389562185","40.75904777703154"
"Under Minerva","POINT (-73.99264059463559 40.66242444886783)","656 5th Ave","","Brooklyn",11215,"-73.99264059463559","40.66242444886783"
"Up & Co","POINT (-74.00525333608093 40.718035958515735)","257 Church St","","New York",10013,"-74.00525333608093","40.718035958515735"
"Uptown Gallery the","POINT (-73.95834181152964 40.78195082570154)","1194 Madison Ave","","New York",10128,"-73.95834181152964","40.78195082570154"
"Urban Architecture Gallery of Applied Arts Inc","POINT (-73.95568290353586 40.73872000117206)","1205 Manhattan Ave","","Brooklyn",11222,"-73.95568290353586","40.73872000117206"
"Ursus Books & Prints, Ltd.","POINT (-73.96314947605681 40.77455057047168)","981 Madison Ave.","","New York",10021,"-73.96314947605681","40.77455057047168"
"Valenzi Gallery & Framing","POINT (-73.92609137053243 40.769757974132226)","2904 23rd St","","Astoria",11102,"-73.92609137053243","40.769757974132226"
"Van De Weghe Fine Art","POINT (-74.00485831599102 40.748295055076056)","521 W 23rd St","","New York",10011,"-74.00485831599102","40.748295055076056"
"Vance Jordan Fine Art","POINT (-73.96412402055026 40.7740762256816)","958 Madison Ave","","New York",10001,"-73.96412402055026","40.7740762256816"
"Veranda Design","POINT (-73.9771925909779 40.786271129139486)","225 W 83rd St","","New York",10024,"-73.9771925909779","40.786271129139486"
"Verona Arts Ltd","POINT (-73.97755224356966 40.75749369898942)","603 5th Ave","","New York",10017,"-73.97755224356966","40.75749369898942"
"Viart Corporation","POINT (-73.97064699525346 40.76043003631743)","120 E 56th St","","New York",10022,"-73.97064699525346","40.76043003631743"
"Vick Corporate Art Advisors","POINT (-74.00577306506825 40.749804550132424)","210 11th Ave","Rm 808","New York",10001,"-74.00577306506825","40.749804550132424"
"Vieille Russie Inc Antiqs & Jwlry","POINT (-73.97253001784061 40.76431012217276)","781 5th Ave","","New York",10022,"-73.97253001784061","40.76431012217276"
"Vietnam Art Design","POINT (-74.01012569658072 40.718403862409026)","345 Greenwich St","","New York",10013,"-74.01012569658072","40.718403862409026"
"Viewpoint Gallery","POINT (-73.99068944798088 40.73711798578153)","41 Union Sq W","Ph","New York",10003,"-73.99068944798088","40.73711798578153"
"Vincent Fremont Enterprises","POINT (-73.99187771197147 40.73550086652194)","1 Union Sq W","Ste 307","New York",10003,"-73.99187771197147","40.73550086652194"
"Viridian Artists Inc","POINT (-74.0047276435506 40.7492913813902)","530 W 25th St","","New York",10001,"-74.0047276435506","40.7492913813902"
"Visage Studios","POINT (-73.98424841060464 40.75055102601993)","12 West 37th Street","Rm 1211","New York",10018,"-73.98424841060464","40.75055102601993"
"Visual Arts Gallery","POINT (-74.00014431394463 40.725920598893055)","137 Wooster St","","New York",10012,"-74.00014431394463","40.725920598893055"
"Volpe Organization","POINT (-73.98809616725292 40.77482589447644)","100 W End Ave","","New York",10023,"-73.98809616725292","40.77482589447644"
"Wada Takashi Gallery","POINT (-73.98849960685845 40.76290654530983)","350 W 50th St","","New York",10019,"-73.98849960685845","40.76290654530983"
"Wade Maxx Art Gallery","POINT (-73.98013755406222 40.775209204933255)","191 Columbus Ave","","New York",10023,"-73.98013755406222","40.775209204933255"
"Wally Findlay Galleries","POINT (-73.96978732354177 40.76088972879902)","124 E 57th St","","New York",10022,"-73.96978732354177","40.76088972879902"
"Ward-Nasse Gallery","POINT (-74.00206948926476 40.726124349360326)","178 Prince St","","New York",10012,"-74.00206948926476","40.726124349360326"
"Washburn Galleries","POINT (-73.97548939715747 40.76329173421364)","20 W 57th St","Lbby","New York",10019,"-73.97548939715747","40.76329173421364"
"Washington Sq Outdoor Art Exhibit Inc","POINT (-73.98955957434988 40.73055351406694)","115 E 9th St","","New York",10003,"-73.98955957434988","40.73055351406694"
"Webster David","POINT (-74.00604993518832 40.742554940223926)","448 W 16th St","","New York",10011,"-74.00604993518832","40.742554940223926"
"Weisbrod Chinese Art Ltd","POINT (-73.97195658131889 40.76183606457246)","36 E 57th St","","New York",10022,"-73.97195658131889","40.76183606457246"
"Wellesley the","POINT (-73.9604313705021 40.76937886836503)","200 E 72nd St","","New York",10021,"-73.9604313705021","40.76937886836503"
"Wessel & O'Connor","POINT (-73.99604272085784 40.74658362420755)","242 W. 26th St.","","New York",10011,"-73.99604272085784","40.74658362420755"
"Westbeth Gallery","POINT (-74.00892207369608 40.73681609073264)","55 Bethune St","# 318-C","New York",10014,"-74.00892207369608","40.73681609073264"
"Western Art Collectors Society","POINT (-74.09740510896602 40.59524979737109)","1374 Richmond Rd","","Staten Island",10304,"-74.09740510896602","40.59524979737109"
"Westwood Gallery","POINT (-73.99734433829671 40.724422962305674)","568 Broadway","","New York",10012,"-73.99734433829671","40.724422962305674"
"Weybridge Fine Art","POINT (-73.9609780584284 40.77737493217594)","30 E 81st St","","New York",10028,"-73.9609780584284","40.77737493217594"
"Whas Cultural Art Center Inc","POINT (-73.93249802646282 40.85624732743534)","4450 Broadway","","New York",10040,"-73.93249802646282","40.85624732743534"
"White Box","POINT (-74.00398260805142 40.7503229067573)","525 W. 26th St.","","New York",10001,"-74.00398260805142","40.7503229067573"
"White Columns Inc","POINT (-74.00412298674621 40.7390733900545)","320 W 13th St","","New York",10014,"-74.00412298674621","40.7390733900545"
"Whitfield James Fine Art","POINT (-73.99223344839037 40.7341517204105)","107 University Pl","","New York",10003,"-73.99223344839037","40.7341517204105"
"Wickiser Walter Gallery Inc","POINT (-74.00583422026774 40.74970893312495)","210 Eleventh Avenue","Suite 303","New York",10001,"-74.00583422026774","40.74970893312495"
"Willow Woodstock Artistic Enterprises","POINT (-73.98503773768752 40.7273179875329)","92 Saint Marks Pl","","New York",10009,"-73.98503773768752","40.7273179875329"
"Wilmer Jenning Gallery","POINT (-73.9829756398302 40.721588112300466)","215 E 2nd St","","New York",10009,"-73.9829756398302","40.721588112300466"
"Winston Wachter Mayer Fine Art","POINT (-74.00469933980688 40.7494705508339)","530 W 25th St","# 102","New York",10001,"-74.00469933980688","40.7494705508339"
"Winter Works On Paper","POINT (-73.95596898652045 40.718843857404806)","167 North 9th Street","","Brooklyn",11211,"-73.95596898652045","40.718843857404806"
"Wolf Daniel Inc","POINT (-73.96208739067471 40.775154974749334)","52 E 78th St","","New York",10021,"-73.96208739067471","40.775154974749334"
"Woodward Gallery","POINT (-73.99181719407879 40.7190134351541)","133 Eldridge Street","","New York",10002,"-73.99181719407879","40.7190134351541"
"WORLD AFRICA","POINT (-73.94753650623625 40.83514503903612)","779 RIVERSIDE DR","APT A60","New York",10032,"-73.94753650623625","40.83514503903612"
"World Art Center","POINT (-74.00717581854839 40.71059948663547)","104 Nassau St","","New York",10038,"-74.00717581854839","40.71059948663547"
"Yancey Richardson Gallery","POINT (-74.00606501650554 40.747990092758)","535 W 22nd St","","New York",10011,"-74.00606501650554","40.747990092758"
"Yasuda Fine Arts Inc","POINT (-73.97760350331404 40.76154759316407)","15 W 53rd St","","New York",10019,"-73.97760350331404","40.76154759316407"
"Yorks Shona Gallery","POINT (-73.99930952043819 40.72346095072394)","99 Spring St","","New York",10012,"-73.99930952043819","40.72346095072394"
"Yorkville Art Gallery & Framing","POINT (-73.94977563288387 40.784125667613885)","1687 3rd Ave","","New York",10128,"-73.94977563288387","40.784125667613885"
"Yoshii Gallery","POINT (-73.96353644734154 40.77472916422377)","980 Madison Avenue","3rd Floor","New York",10075,"-73.96353644734154","40.77472916422377"
"Yung Hee Kim","POINT (-73.96503049783473 40.77480194940473)","945 5th Ave","","New York",10021,"-73.96503049783473","40.77480194940473"
"Zabriskie Gallery","POINT (-73.97608678432614 40.764177063493484)","41 W 57th St","Fl 4","New York",10019,"-73.97608678432614","40.764177063493484"
"Zarre Andre Gallery","POINT (-74.00694053104591 40.74665656097067)","529 W 20th St","","New York",10011,"-74.00694053104591","40.74665656097067"
"Zetterquist Galleries","POINT (-73.96909886452057 40.76855090982749)","3 East 66th Street","#1B","New York",10065,"-73.96909886452057","40.76855090982749"
"Zito Studio Gallery","POINT (-73.98835221789699 40.71959638253985)","122 Ludlow St","","New York",10002,"-73.98835221789699","40.71959638253985"
"Zwirner & Wirth","POINT (-73.96656358087144 40.769475354080704)","32 E. 69th St.","","New York",10021,"-73.96656358087144","40.769475354080704"
"Zwirner David Gallery","POINT (-74.00696818173046 40.745894958673)","525 W 19th St","","New York",10011,"-74.00696818173046","40.745894958673"
"Priska C. Juschka Fine Art Inc","POINT (-74.00436440935563 40.7512662970876)","547 W 27th St","","New York",10001,"-74.00436440935563","40.7512662970876"
"1 2 3 Watts Gallery","POINT (-74.00902348594506 40.72385716638239)","123 Watts St","","New York",10013,"-74.00902348594506","40.72385716638239"
"12 Below","POINT (-73.99106783126521 40.734601392796556)","853 Broadway","","New York",10003,"-73.99106783126521","40.734601392796556"
"14 Sculptors Gallery","POINT (-73.99752290955341 40.725255318583244)","168 Mercer St","","New York",10012,"-73.99752290955341","40.725255318583244"
"1405 Art Gallery","POINT (-73.9579834660085 40.769747219832055)","1405 2nd Ave","","New York",10021,"-73.9579834660085","40.769747219832055"
"2 Welancora Gallery","POINT (-73.94151974328003 40.68407789876472)","410 Jefferson Ave","","Brooklyn",11221,"-73.94151974328003","40.68407789876472"
"280 Modern","POINT (-73.91448247157493 40.70924362650799)","1875 Dekalb Ave","","Ridgewood",11385,"-73.91448247157493","40.70924362650799"
"3 Costantino Fioratti Helen C","POINT (-73.96468514091578 40.77217101486103)","36 E 73rd St","","New York",10021,"-73.96468514091578","40.77217101486103"
"303 Gallery","POINT (-74.00709988223846 40.74748972764634)","547 W 21st Street","","New York",10011,"-74.00709988223846","40.74748972764634"
"33rd St Galleria","POINT (-73.99086172847174 40.74998473697619)","401 7th Ave","","New York",10001,"-73.99086172847174","40.74998473697619"
"33rd Street Galleria","POINT (-73.9896764403985 40.74995772882257)","131 W 33rd St","Lbby","New York",10001,"-73.9896764403985","40.74995772882257"
"4 Chambers Fine Art","POINT (-74.00711818986275 40.745480983048324)","522 West 19th Street","","New York",10011,"-74.00711818986275","40.745480983048324"
"5 Robin Rice Gallery","POINT (-73.95513650506956 40.806039095014725)","325 W 118th St","","New York",10026,"-73.95513650506956","40.806039095014725"
"531 Artspace","POINT (-73.94713438435649 40.72132181792675)","531 Graham Ave","","Brooklyn",11222,"-73.94713438435649","40.72132181792675"
"73 St Farmers Market","POINT (-73.953015464766 40.76730472453463)","1368 York Ave","","New York",10021,"-73.953015464766","40.76730472453463"
"A Clean Well Lighted Place Inc","POINT (-74.00455563265132 40.734536111030195)","363 Bleecker St","","New York",10014,"-74.00455563265132","40.734536111030195"
"A J ARTS LTD","POINT (-73.91691325451417 40.618609648042934)","6208 MILL LN","","Brooklyn",11234,"-73.91691325451417","40.618609648042934"
"A.I.R. Gallery","POINT (-74.00247723876265 40.72220573764243)","40 Wooster St","","New York",10013,"-74.00247723876265","40.72220573764243"
"AAA-Abbey Mdsng Co Inc","POINT (-73.9699306449376 40.64223848857642)","618 Coney Island Ave","","Brooklyn",11218,"-73.9699306449376","40.64223848857642"
"Abada Felix Inc","POINT (-73.95369906884567 40.77982818893016)","1556 3rd Ave","","New York",10128,"-73.95369906884567","40.77982818893016"
"Aberbach Fine Art","POINT (-73.97156738540961 40.76234164563961)","41 E 57th Street","14th Floor Suite1401","New York",10022,"-73.97156738540961","40.76234164563961"
"Aca Galleries","POINT (-74.00671307190173 40.7466637235728)","529 W 20th St","","New York",10011,"-74.00671307190173","40.7466637235728"
"Ace Gallery","POINT (-74.00800569763308 40.72518059211007)","275 Hudson St","","New York",10013,"-74.00800569763308","40.72518059211007"
"Acquavella Galleries Inc","POINT (-73.96264902751969 40.776241997318024)","18 E 79th St","","New York",10021,"-73.96264902751969","40.776241997318024"
"Adam Baumgold Fine Art","POINT (-73.96107580310452 40.77566375107602)","74 E. 79th St.","","New York",10021,"-73.96107580310452","40.77566375107602"
"Adam Williams Fine Art Ltd","POINT (-73.96206753819425 40.776967240487316)","24 East 80th Street","","New York",10075,"-73.96206753819425","40.776967240487316"
"Adams Fund Art Buyers","POINT (-73.9859359709644 40.78013538557862)","330 W 72nd St","Bsmt","New York",10023,"-73.9859359709644","40.78013538557862"
"Adams George Gallery","POINT (-73.97614892855628 40.76409153208361)","41 W 57th St","Lbby","New York",10019,"-73.97614892855628","40.76409153208361"
"Adelson Galleries","POINT (-73.95485347510008 40.77602747338123)","219 E 82nd St","","New York",10028,"-73.95485347510008","40.77602747338123"
"Adler & Conkright Fine Art Llc","POINT (-73.96624091514376 40.770975244655446)","24 E 71st St","","New York",10021,"-73.96624091514376","40.770975244655446"
"African Arts Center Inc","POINT (-74.00566649112767 40.751919578935706)","615 W 27th St","","New York",10001,"-74.00566649112767","40.751919578935706"
"Africart Motherland Inc","POINT (-73.9473959108493 40.81484873741814)","2478 Frederick Douglas Blvd","","New York",10027,"-73.9473959108493","40.81484873741814"
"Agora Gallery","POINT (-74.00462798050833 40.74943954389719)","530 W 25th St","","New York",10001,"-74.00462798050833","40.74943954389719"
"Akira Ikeda Gallery","POINT (-74.00198720202906 40.731598062845464)","17 Cornelia St","","New York",10014,"-74.00198720202906","40.731598062845464"
"Alan Brasington Inc","POINT (-74.00465111517532 40.73792128413487)","23 8th Ave","","New York",10014,"-74.00465111517532","40.73792128413487"
"Alaska on Madison","POINT (-73.96107281271044 40.77729595234076)","1065 Madison Ave","","New York",10028,"-73.96107281271044","40.77729595234076"
"Alexander and Bonin","POINT (-74.00599210995543 40.74468740455551)","132 10th Ave","","New York",10011,"-74.00599210995543","40.74468740455551"
"Alexander's Sculptural Svce","POINT (-73.97794941736475 40.749983526424735)","117 E 39th St","","New York",10016,"-73.97794941736475","40.749983526424735"
"Alexandre Gallery","POINT (-73.97161806065871 40.76226849395318)","41 E 57th St","","New York",10022,"-73.97161806065871","40.76226849395318"
"Alliance of Queens Artists","POINT (-73.85334628561375 40.71066978214045)","99-10 Metropolitan Ave.","","Forest Hills",11375,"-73.85334628561375","40.71066978214045"
"Blum Peter-Blum Arts","POINT (-74.00107688198324 40.72459069512193)","99 Wooster St","","New York",10012,"-74.00107688198324","40.72459069512193"
"Alter Silver Gallery Corp","POINT (-73.9657483087514 40.75820702064953)","1050 2nd Ave","","New York",10022,"-73.9657483087514","40.75820702064953"
"American European Fine Art Inc","POINT (-73.95473277767529 40.78188518223692)","115 E 89th St","","New York",10128,"-73.95473277767529","40.78188518223692"
"American Fine Arts Co","POINT (-74.00610750035331 40.74749326770152)","530 W 22nd St","","New York",10011,"-74.00610750035331","40.74749326770152"
"American Folk Art Museum - Eva and Morris Feld Gallery","POINT (-73.98142236076949 40.773145324578465)","2 Lincoln Square","","New York",10023,"-73.98142236076949","40.773145324578465"
"Ameringer & Yohe Fine Arts","POINT (-74.00570231168705 40.747676900804294)","525 West 22nd Street","","New York",10011,"-74.00570231168705","40.747676900804294"
"Amos Eno Gallery","POINT (-73.98909223945212 40.702839860367)","111 Front Street","","Brooklyn",11201,"-73.98909223945212","40.702839860367"
"An American Space","POINT (-73.9537319541543 40.7834768790123)","118 E 92nd St","","New York",10128,"-73.9537319541543","40.7834768790123"
"Ancient Art of the New World Inc","POINT (-73.95334298863992 40.76900975698234)","525 E 72nd St","","New York",10021,"-73.95334298863992","40.76900975698234"
"Andover Gallery","POINT (-73.99023922743137 40.72083117119045)","60 Rivington St","","New York",10002,"-73.99023922743137","40.72083117119045"
"Andrew Edlin Gallery","POINT (-74.00584416050778 40.744698184918754)","134 Tenth Avenue","","New York",10011,"-74.00584416050778","40.744698184918754"
"Andy Warhol Authentication Board Inc","POINT (-74.0065781938964 40.7464976437538)","525 W 20th St","","New York",10011,"-74.0065781938964","40.7464976437538"
"Angel Orensanz Foundation","POINT (-73.98566578523841 40.7211425940389)","172 Norfolk St","","New York",10002,"-73.98566578523841","40.7211425940389"
"Anita Friedman Fine Arts","POINT (-73.96348524835835 40.77479505310624)","980 Madison Ave","","New York",10021,"-73.96348524835835","40.77479505310624"
"Annex the","POINT (-74.0072691859354 40.751751244756214)","601 W 26th St","","New York",10001,"-74.0072691859354","40.751751244756214"
"Annie Yau Gallery","POINT (-73.97318628787116 40.78882752190978)","173 W 88th St","","New York",10024,"-73.97318628787116","40.78882752190978"
"Annina Nosei Gallery","POINT (-74.00603307178372 40.74745710909231)","528 W 22nd St","","New York",10011,"-74.00603307178372","40.74745710909231"
"Anthony Grant Inc","POINT (-73.97595129099413 40.764030920387206)","37 W 57th St","","New York",10019,"-73.97595129099413","40.764030920387206"
"Antik","POINT (-74.00559642923686 40.71861368160094)","104 Franklin St","","New York",10013,"-74.00559642923686","40.71861368160094"
"Antiquarium Fine Ancient Arts Gallery Ltd","POINT (-73.96448583694475 40.77370829773766)","948 Mad Ave","","New York",10001,"-73.96448583694475","40.77370829773766"
"Anton Kern Gallery Inc","POINT (-74.0071625805658 40.74626698919683)","532 W 20th St","","New York",10011,"-74.0071625805658","40.74626698919683"
"Apex Art","POINT (-74.00442891117446 40.719029423996275)","291 Church St","","New York",10013,"-74.00442891117446","40.719029423996275"
"April's Gallery","POINT (-73.9477984775635 40.82550711004373)","501 W 145th St","","New York",10031,"-73.9477984775635","40.82550711004373"
"Arader W Graham Gallery","POINT (-73.96506780787688 40.771919812794174)","29 E 72nd St","","New York",10021,"-73.96506780787688","40.771919812794174"
"Arash Gallery","POINT (-73.96632495463712 40.758354983332694)","1051 2nd Ave","","New York",10022,"-73.96632495463712","40.758354983332694"
"Arcadia Fine Arts","POINT (-74.00191255468341 40.72233560547136)","51 Greene St","","New York",10013,"-74.00191255468341","40.72233560547136"
"Archibald Arts","POINT (-73.99447221869303 40.76045676364441)","602 10th Ave","","New York",10036,"-73.99447221869303","40.76045676364441"
"Archive Consulting & Management Services","POINT (-74.00406816395126 40.74945618747075)","511 W 25th St","","New York",10001,"-74.00406816395126","40.74945618747075"
"Ariel Meyerowitz Gallery","POINT (-73.95720540498857 40.74562272150074)","4720 Center Blvd.","Suite #2005","Long Island City",11109,"-73.95720540498857","40.74562272150074"
"Ariston Development Group","POINT (-74.00720672426719 40.738630448977844)","78 Horatio St","","New York",10014,"-74.00720672426719","40.738630448977844"
"Arleen G Becker Gallery Inc","POINT (-73.98078712426901 40.74557327933392)","200 Lexington Avenue","","New York",10022,"-73.98078712426901","40.74557327933392"
"Art & Interiors Inc","POINT (-73.96625646159961 40.76095557965403)","979 3rd Ave","","New York",10022,"-73.96625646159961","40.76095557965403"
"Art Advice Corporate Art Consultants","POINT (-73.97844632760412 40.744572073525504)","200 E 33rd St","Lbby","New York",10016,"-73.97844632760412","40.744572073525504"
"Art Advisory Svces Inc","POINT (-73.96938236367227 40.764001186042606)","530 Park Ave","","New York",10065,"-73.96938236367227","40.764001186042606"
"Art Asap","POINT (-73.99102178777146 40.764162754909265)","444 W 50th St","","New York",10019,"-73.99102178777146","40.764162754909265"
"Art Auction Advisory Svces","POINT (-73.96934511430464 40.76406092278879)","530 Park Avenue","","New York",10065,"-73.96934511430464","40.76406092278879"
"Art Avenues Inc","POINT (-73.98484183259625 40.77886824857134)","240 W End Ave","","New York",10023,"-73.98484183259625","40.77886824857134"
"Art Finds","POINT (-73.97973389273444 40.79017492134076)","140 Riverside Dr","","New York",10024,"-73.97973389273444","40.79017492134076"
"Blumka Gallery","POINT (-73.95986031902645 40.76968727518326)","209 E 72nd St","","New York",10021,"-73.95986031902645","40.76968727518326"
"Art Gallery & Custom Framing","POINT (-73.99179292850394 40.73243385000468)","799 Broadway","","New York",10003,"-73.99179292850394","40.73243385000468"
"Art In General","POINT (-74.00187734226864 40.71809470427269)","79 Walker St","","New York",10013,"-74.00187734226864","40.71809470427269"
"Art Loft Gallery","POINT (-73.99773834075489 40.72119226004358)","199 Lafayette St","","New York",10012,"-73.99773834075489","40.72119226004358"
"Art Merchandising and Media Inc","POINT (-73.96958162555178 40.766684593083745)","26 E 64th St","Bsmt","New York",10021,"-73.96958162555178","40.766684593083745"
"Art Metaphysics Education","POINT (-73.99233661009842 40.756067985751834)","323 W 39th St","","New York",10018,"-73.99233661009842","40.756067985751834"
"Art Placement International","POINT (-73.95878267381052 40.77733032956459)","957 Park Ave","Apt 5W","New York",10028,"-73.95878267381052","40.77733032956459"
"Art Projects International Inc","POINT (-74.00940343348547 40.72229804091343)","429 Greenwich St","Ph","New York",10013,"-74.00940343348547","40.72229804091343"
"Art Resources Transfer Inc","POINT (-74.00595090831266 40.749984570237736)","210 11th Ave","","New York",10001,"-74.00595090831266","40.749984570237736"
"Art Student Showcase Inc","POINT (-73.99720725800789 40.72310856403507)","248 Lafayette St","","New York",10012,"-73.99720725800789","40.72310856403507"
"Art Vue","POINT (-73.9800983571645 40.671529522114525)","441 3rd St","","Brooklyn",11215,"-73.9800983571645","40.671529522114525"
"Art Wise","POINT (-73.99324200487263 40.74498903638776)","133 W 25th St","","New York",10001,"-73.99324200487263","40.74498903638776"
"Arte Primitivo-Howard S Rose Gallery","POINT (-73.96929380183833 40.76784299499881)","3 E 65th St","","New York",10021,"-73.96929380183833","40.76784299499881"
"Artefina International Inc","POINT (-73.97523365982514 40.596547373158224)","246 Avenue U","","Brooklyn",11223,"-73.97523365982514","40.596547373158224"
"Artemis Fine Arts Inc","POINT (-73.96520338983287 40.77279040346651)","23 E 73rd St","","New York",10021,"-73.96520338983287","40.77279040346651"
"Artenova Ltd","POINT (-73.98126402551996 40.76647974955509)","1780 Broadway","","New York",10019,"-73.98126402551996","40.76647974955509"
"Arterres","POINT (-73.99715508196216 40.72287262300235)","242 Lafayette St","","New York",10012,"-73.99715508196216","40.72287262300235"
